sitename,canopy_height,igbp_land_use,whc,koeppen_code,product,mat,p_over_pet,cti,aet,aet_corr,prec,prec_cond,pet,pet_over_prec,pet_over_prec_cond,aet_over_prec,aet_over_prec_cond,aet_corr_over_prec,aet_corr_over_prec_cond,cond_mean_ann
IT-Tor,0.6142857159887042,GRA,218.556884765625,Dfc,icos_warmwinter2020,4.875666602016547,1.9405567417210323,3.2044947147369385,524.6111497306262,652.0741326421454,926.9473855506492,1280.5020637385696,732.078133177557,0.7897731247633533,0.5717117948565992,0.5659556927483895,0.40969176433731386,0.7034640183539473,0.5092331758828578,353.5546781879205
JP-SMF,8.100000381469727,MF,195.4050750732422,Cfa,plumber,15.751559456398098,1.8193378395732325,2.9250128269195557,784.7815764544843,0,1579.863777613775,1950.0147844464939,0,0,0,0.4967400275736543,0.40244903921446024,0,0,370.1510068327189
NL-Ca1,0.5,GRA,163.46798706054688,Cfb,plumber,11.522260877972387,1.2707987432162795,7.275374889373779,518.0829801732432,754.4428011649868,688.6770612747937,1044.4348302336007,924.7001575516074,1.3427195554327263,0.8853593644945629,0.7522872610483529,0.4960414620195762,1.0954957607684155,0.7223455014385592,355.757768958807
NL-Hor,1,GRA,909.8111572265624,Cfb,plumber,10.81302191065863,1.6626783663834608,5.894153118133545,334.3178165690682,416.91713447097874,986.841502029,1335.133817035256,807.6708500377008,0.8184402949988275,0.6049362541285801,0.33877559454247974,0.25040023127527455,0.42247628784741453,0.31226617822981073,348.2923150062561
NL-Loo,15.5,ENF,220.64414978027344,Cfb,icos_drought2018,11.091574818458993,1.0187348769146172,6.18347692489624,549.7285721729227,621.6645000075493,803.5725249352911,1157.0547063418305,1232.4438785091909,1.5337058451674108,1.06515610001338,0.6841057342237907,0.4751102684772413,0.7736258778354945,0.537281855905515,353.48218140653944
PE-QFR,1.8565277797645992,WET,265.29791259765625,Af,ameriflux,25.88252067077816,2.265384846410788,5.628481864929199,1029.2020823663493,0,2834.2420014205686,3235.759081489157,1805.3307755538508,0.6369712870845148,0.557931146939099,0.363131335239015,0.31807129531185346,0,0,401.51708006858826
PL-wet,1,WET,234.3014373779297,Cfb,plumber,9.069474729361586,0.9374187016068224,8.654946327209473,451.8528733616088,592.8199430490765,519.506872364127,858.0595150969857,900.0082022097122,1.732427904397169,1.0488878526193897,0.8697726582621625,0.526598523076265,1.141120502124106,0.6908844114176284,338.55264273285866
PT-Esp,20,EBF,398.8717346191406,Csa,plumber,17.819729550839337,0.5628183724865894,5.202613353729248,571.3193058639702,0,611.1143379450368,995.3280486902124,1922.9617238713256,3.146648023899376,1.9319878771645382,0.9348812004397027,0.5740010106374371,0,0,384.21371074517566
PT-Mi1,7.300000190734863,EBF,723.00933837890625,Csa,plumber,16.690959141066685,0.21772534712855976,5.609499454498291,167.79102530368928,0,243.8000024092617,624.2299937141361,1965.0005160015744,8.059887188610324,3.1478790442444513,0.6882322544936738,0.2687968008479397,0,0,380.4299913048744
PT-Mi2,0.10000000149011612,GRA,505.8746032714844,Csa,plumber,15.030543064777673,0.5650529473996583,5.322659969329834,380.50813565609775,636.6532250803889,632.8826104642759,1005.4739787222753,1262.00027979192,1.9940511224761417,1.2551297263760424,0.6012301955602178,0.3784365818592695,1.0059578420291038,0.6331871719737867,372.5913682579994
RU-Che,0.4000000059604645,WET,178.8917999267578,Dfc,plumber,-7.315679901246997,0.2042301900381212,7.707398891448975,178.5399092462112,0,72.64800035774213,267.8057766911338,264.43604329876894,3.639963137272888,0.9874172490451867,2.457602526800782,0.6666768411501636,0,0,195.15777633339167
RU-Fy2,12.444598754835717,ENF,270.4170227050781,Dfb,icos_warmwinter2020,6.753964975207188,0.9136023923011728,4.741576194763184,363.42553168456107,588.3818797802389,582.2128350450498,757.9068108165167,1002.1397438948484,1.7212601364538895,1.3222466530089787,0.62421422168826,0.4795121596717562,1.0105958583594465,0.7763248349046458,175.69397577146688
RU-Fyo,21,ENF,284.5625915527344,Dfb,icos_warmwinter2020,6.1719212515271,0.9039673388054524,6.53300666809082,387.3603778696903,433.90401928261105,551.6271325385956,866.7338993831688,910.8580906455784,1.6512206106574148,1.0509085790850128,0.7022141497773189,0.446919611827072,0.7865893348751336,0.5006196476120397,315.1067668445732
RU-Zot,12,WSA,980.288330078125,Dfc,plumber,-0.8707732998371696,0.6224840473366039,4.385681629180908,215.02015562115255,251.97824947082583,250.53015197684093,492.5088333772592,823.6230080749453,3.28752049035232,1.6723009868211935,0.8582605882944943,0.4365813180379005,1.0057801325810825,0.511621787050897,241.97868140041828
SD-Dem,1.5,SAV,128.50904846191406,BWh,plumber,29.67294111631785,0.27425147726244736,6.532639980316162,428.01223850090025,848.9376414276288,284.94000040572695,689.3785282043796,1116.4095586994458,3.9180513690945,1.619443474120599,1.5021135603686822,0.6208667966722743,2.979355794970253,1.231453558089272,404.4385277986527
SE-Deg,0.5,WET,266.7126770019531,Dfc,icos_warmwinter2020,3.021000261461394,1.6116611132970902,7.334924221038818,264.85857958716895,173.8924538484052,509.0322017790719,811.9457964884086,462.7695647045556,0.9091164823898606,0.5699513030377048,0.5203179261773341,0.3262022917449146,0.3416138571207275,0.21416756463359277,302.91359470933673
SE-Htm,15.01866664759318,ENF,276.3246154785156,Cfb,icos_warmwinter2020,9.4026300493004,1.5384813629744216,4.670687675476074,339.76713068469115,459.3515252544749,823.3668338559482,1169.8588387372508,1047.014267112626,1.2716255064699458,0.8949919703498384,0.41265583785238424,0.29043429808286686,0.557894132197752,0.3926555153870533,346.49200488130253
SE-Lnn,1.9984558823529412,CRO,165.4405975341797,Dfb,icos_drought2018,8.690575471569488,0.8843850277908096,11.837634086608888,166.55223656128106,0,484.69960051992985,690.6095337472304,0,0,0,0.34361950449850387,0.24116701033299193,0,0,205.90993322730063
SE-Nor,12.444598754835717,ENF,263.8726806640625,Dfb,icos_warmwinter2020,8.148463014709382,1.015320982673793,4.983108043670654,355.5453466897538,468.5492310707545,540.836429630854,NA,997.3190185890284,1.8440307715028459,NA,0.6573990345517775,NA,0.8663418464443328,NA,NA
SE-Ros,12.444598754835717,ENF,266.7126770019531,Dfc,icos_warmwinter2020,4.359306262540274,1.5939704176528626,3.1801342964172363,290.62610509519493,236.19415107997463,628.4947149444894,806.1093400514542,615.878900168423,0.9799269357783214,0.7640140978010641,0.46241614795577707,0.3605293856000281,0.37580928759414634,0.29300510407793845,177.61462510696478
SE-Svb,12.444598754835717,ENF,274.9810791015625,Dfc,icos_warmwinter2020,3.6690633163899458,1.4298865564117234,7.426940441131592,249.4233610257559,323.26997545042633,600.2765721005711,911.2411890463827,849.7427133468943,1.415585336561373,0.9325113082697164,0.4155140690447722,0.27371826913001857,0.5385350527994041,0.35475786140520005,310.96461694581166
UK-Gri,10,ENF,243.5284881591797,Cfb,plumber,6.663816219081108,4.570990495111569,6.411627769470215,426.74270705790366,411.497761609995,1214.9691037981993,1556.3982282429224,927.264910347012,0.7632004035725887,0.5957761281917141,0.3512374970884722,0.2741860658243423,0.338689897811873,0.264391049888659,341.42912444472313
UK-Ham,22,DBF,156.73458862304688,Cfb,plumber,11.802304538918014,1.3892533229236612,5.213935375213623,243.8574453629252,288.2930920541584,796.7000066408218,1158.835837877661,1003.9310516075818,1.260111765080211,0.8663272387624996,0.3060844023224215,0.21043312382324628,0.36185903056497687,0.24877819845660804,362.1358312368393
UK-PL3,22,DBF,154.4820556640625,Cfb,plumber,15.453350099868352,0.9497399978985772,6.005970478057861,505.482996419282,0,555.8790936527655,933.1201240775988,974.5841753053944,1.753230489208102,1.0444359200470394,0.9093398226180389,0.541712672758996,0,0,377.2410304248333
US-A32,0.4707806229810339,GRA,175.78843688964844,Cfa,ameriflux,18.358431219739376,0.7839723818799349,7.005794525146484,914.3611098263916,1078.2063165044283,819.0486675692566,1195.8998961441685,951.5838299173616,1.1618159794355543,0.7957052534124863,1.1163696933174923,0.7645799726001175,1.316413003520646,0.9015857597954403,376.8512285749118
US-A74,0.8930252772826303,CRO,170.83566284179688,Cfa,ameriflux,18.436659155355,0.29518506346055784,6.718222618103027,811.311198625668,905.8643930516008,346.6610004485232,538.3908372104747,1086.2357971426911,3.133423707129668,2.0175599621470632,2.340359018106919,1.5069186593688253,2.6131130755393857,1.6825405085738272,191.72983676195145
US-ALQ,0.8200000047683715,WET,245.2679443359375,Dfb,ameriflux,6.979557013758278,1.5611206548395862,9.663902282714844,533.5502901273601,0,1028.996571470764,1202.3056635901,542.7782469822645,0.5274830471072041,0.45144780018878206,0.5185151291269579,0.4437725831999927,0,0,173.30909211933613
US-AR1,0.5,GRA,150.4324493408203,Dsa,ameriflux,17.427974072087196,0.6110208400179795,4.420612335205078,581.8670079427304,622.4191132411239,500.9705014466448,875.9926964133186,1039.337017388344,2.0746471386779595,1.1864676744952618,1.161479580658905,0.6642372822571899,1.2424266727158062,0.7105300258661615,375.02219496667385
US-AR2,0.25,GRA,150.4324493408203,Dsa,ameriflux,17.586332227687258,0.5055531284808328,6.0273542404174805,430.8820926521894,407.2112657116956,411.6224996807658,786.7940613242471,907.8137753964916,2.2054522677952426,1.1538137106278574,1.0467894563255418,0.5476427871442942,0.9892833021215036,0.5175576249601089,375.17156164348125
US-ARM,0.19111111111111112,CRO,177.5961456298828,Cfa,ameriflux,17.433263454950577,0.5755658642578712,5.3345842361450195,668.9556153809807,833.4011080645976,649.4662789716814,1020.8033277075649,1106.9488218548906,1.7043976842147286,1.084389903333078,1.0300082345155122,0.6553227220401656,1.2832092058484474,0.8164169193454535,371.3370487358835
US-ARb,0.1,GRA,177.5961456298828,Cfa,ameriflux,18.180275800004154,0.7321699029145688,4.936348915100098,657.9545924840484,678.9813599604595,725.0160016419327,1104.3278516532814,1270.5103083204049,1.7523893340879368,1.1504828990940805,0.9075035461203458,0.5957964308325913,0.936505343913487,0.61483676151422,379.3118500113487
US-ARc,0.4,GRA,177.5961456298828,Cfa,ameriflux,17.64511784644486,0.7388490859008521,4.936348915100098,717.203430829137,790.1890688126985,776.702000014694,1154.5020235406473,1355.4396105334804,1.7451218234378663,1.1740469768745785,0.9233958851857837,0.6212231907828145,1.0173645346577571,0.6844414758055881,377.8000235259533
US-Aud,0.5,GRA,116.9391632080078,BSk,plumber,19.43744237679546,0.2529072625564331,4.112235069274902,260.28111168219243,381.1623255004048,337.2097853884043,741.3785142168344,925.1213834883804,2.7434594830123595,1.2478394851591368,0.7718670185753831,0.3510772253187618,1.1303418287858258,0.5141264795123595,404.1687288284302
US-BRG,0.4707806229810339,GRA,217.98565673828125,Cfa,ameriflux,14.400563683781051,1.5473790308579138,9.411404609680176,747.7509222354781,0,1350.1152009036696,1532.3021049913323,0,0,0,0.5538423104450552,0.48799183907647764,0,0,182.1869040876627
US-BZB,0.8200000047683715,WET,206.7255401611328,Dfd,ameriflux,-0.714968181787494,0.5600569736281624,7.092884540557861,242.938886373749,394.25612487395995,263.72918742790205,515.5300728099257,783.0435623860913,2.9691198385091857,1.5189095722739667,0.9211679933612328,0.4712409599106351,1.4949279172285062,0.7647587321628876,251.80088538202372
US-BZF,0.8200000047683715,WET,225.3379821777344,Dfd,ameriflux,-0.44135494265881886,0.6520928818219638,5.993809223175049,285.6878565416217,394.4010628390295,262.42227814780426,516.616106516533,626.1852603171856,2.3861741645444403,1.2120900847235703,1.088657024693283,0.5529983539769467,1.502925230368173,0.7634316039784712,254.1938283687288
US-BZS,12.444598754835717,ENF,206.7255401611328,Dfd,ameriflux,-1.0511885080877326,0.7480298040446595,4.261328220367432,251.09032516353935,309.6010214695423,268.2495048713037,520.1464695628831,552.6429940589276,2.0601827180410472,1.062475718663156,0.9360327627967228,0.4827300382804651,1.154153188905521,0.5952189231039529,251.89696469157937
US-BZo,0.8200000047683715,WET,206.7255401611328,Dfd,ameriflux,-0.5279517728016909,0.6981173106319803,9.576969146728516,293.76984827160754,431.4659963007674,287.79900311350565,535.2774947625373,635.4177762686818,2.207852596411107,1.1870810607320026,1.0207465804033624,0.5488178582997054,1.4991921154452388,0.8060604088953462,247.47849164903164
US-Bar,21,DBF,267.35455322265625,Dfb,ameriflux,8.512542506340601,1.4471106381579448,7.529498100280762,321.7182816890886,0,1191.2915755093309,NA,1319.8994031835732,1.1079566332190813,NA,0.2700583873024868,NA,0,NA,NA
US-Bi1,0.33983928571428573,CRO,581.48529052734375,Csa,ameriflux,16.7581543084572,0.3413095125906518,7.407294750213623,932.8973303060748,1291.479129793962,381.2383342409816,759.1140185619083,1485.2464171362635,3.8958475151594696,1.9565524819973228,2.4470186928169406,1.228929129873517,3.3875898979707935,1.7012979581652101,377.87568432092667
US-Bi2,2.047814814814815,CRO,731.2584228515625,Csa,ameriflux,17.58894204892018,0.2890843606582111,7.407179355621338,767.8318890150621,1145.531400398382,364.6058012078879,745.26797400223,1769.643808021915,4.85358105153383,2.374506714032797,2.1059234013044845,1.0302762439819595,3.1418353646689026,1.5370731607406416,380.6621727943421
US-Bkg,1,GRA,151.6610107421875,Dfa,plumber,8.980185296287669,1.0736783142287154,5.971064567565918,848.6824340183157,937.6975620058686,591.1876418838799,921.8940128187239,1221.0979033652343,2.065499710843212,1.3245534588425016,1.4355550994163246,0.9205856879615031,1.5861251074494713,1.017142479468789,330.706370934844
US-Blo,4.699999809265137,ENF,703.89276123046875,Csb,plumber,12.608258202338464,1.1649581721414892,3.869916677474976,679.0606610798143,850.2196384972194,1401.233883807262,1779.4960365557104,1709.8101557677762,1.220217535078504,0.9608395414452205,0.484616214985291,0.38160279490937493,0.6067649721594701,0.47778675593054726,378.2621527484485
US-Bo1,3,CRO,192.44219970703125,Dfa,plumber,12.681620331885894,1.1629752803976154,6.701313495635986,601.5952966782576,651.157411241195,800.155089161683,1150.112453211237,1291.1478751524362,1.6136220248316648,1.1226275061603006,0.7518483664317437,0.5230751958197993,0.8137890017339114,0.5661684728507146,349.95736404955386
US-CF1,1.9984558823529412,CRO,237.9811248779297,Dsb,ameriflux,9.575244417800892,0.02904570707544768,4.335757732391357,481.715099332014,0,16.423750154251593,365.95295699643566,815.5644257478746,49.657624969212684,2.228604551911895,29.330396213273684,1.3163306652464237,0,0,349.52920684218407
US-CF2,1.9984558823529412,CRO,237.9811248779297,Dsb,ameriflux,9.738277667914776,0.03387580128499649,4.3356757164001465,462.1092644812324,0,20.26850026388161,370.9229924335002,866.5065994320711,42.75139197033648,2.336082197944146,22.799381230228928,1.245836127465407,0,0,350.6544921696186
US-CF3,1.9984558823529412,CRO,238.91134643554688,Dsb,ameriflux,8.01755844723671,0.04705087747391799,5.865640163421631,485.8370611980742,0,22.49500033311278,366.8227596228543,630.6530668762792,28.03525483606924,1.7192310191567173,21.59755741292073,1.3244463394190247,0,0,344.3277592897415
US-CF4,1.9984558823529412,CRO,238.91134643554688,Dsb,ameriflux,9.5323655294923,0.04655332412521725,4.767077922821045,606.1299406353971,0,28.550600420544463,376.60890980870516,793.1665969694368,27.78108289444902,2.1060749661295004,21.23002429746583,1.6094413192276171,0,0,348.0583093881607
US-CRT,0.42375,CRO,178.55430603027344,Dfa,ameriflux,12.35046645424604,0.9846408986402652,13.722006797790527,682.8239157462517,841.7691425376455,811.0206785844639,1158.3524933801964,1618.0804101427757,1.995116096135717,1.39688084532977,0.8419315731111028,0.5894785219943702,1.0379132921824499,0.7266951531146388,347.3318147957325
US-CS1,1.9984558823529412,CRO,167.4001922607422,Dfa,ameriflux,8.451213926673784,1.4012346118663457,7.073826789855957,808.1569088064625,0,896.2450046494383,1219.680371555664,319.51151870702313,0.3565001947564533,0.2619633193731701,0.9017142685471022,0.6625972899569449,0,0,323.4353669062257
US-CS2,12.444598754835717,ENF,167.4001922607422,Dfa,ameriflux,9.92598406074347,1.18637951361602,4.4703168869018555,657.6955643742873,332.8632884884048,1025.190000436578,1363.2856984653808,981.4865671279242,0.9573704061783254,0.7199419521768334,0.6415352901356891,0.4824341406314465,0.3246844861407687,0.2441625323753497,338.0956980288029
US-CS3,1.9984558823529412,CRO,140.6266326904297,Dfa,ameriflux,8.736863949363606,1.6956820046505532,7.360825538635254,409.5826043576458,0,1184.8195089989586,1512.824171289174,480.6803819178967,0.40569924639746896,0.3177371111860794,0.3456919819827222,0.2707403888243102,0,0,328.0046622902155
US-CS4,1.9984558823529412,CRO,148.46505737304688,Dfa,ameriflux,9.953275304791788,1.3693417835677593,5.974180221557617,356.240176939781,0,1036.0315056896752,1371.7758926308697,371.0582119514354,0.3581534054839634,0.2704947753818584,0.34385071784340737,0.2596926938674825,0,0,335.74438694119453
US-Cop,0.5,GRA,112.42068481445312,BSk,ameriflux,12.961750460234155,0.13413248885064266,6.021181583404541,144.7236887720012,249.705247871256,97.3590716327026,472.91256769545816,817.5243531785361,8.397002348817923,1.7287008403316484,1.486494132955444,0.3060263115384132,2.5647866571005884,0.5280156733581647,375.5534960627556
US-DFC,1.9984558823529412,CRO,184.63092041015625,Dfb,ameriflux,10.824505145881025,1.038103064474057,4.47544002532959,551.3829189161484,750.7371940911146,816.3850017993241,984.676136028254,670.61004195412,0.8214384640532175,0.68104630285757,0.675395698966655,0.559963726896218,0.9195871953018235,0.7624204209104274,168.29113422892988
US-EDN,2.596904761904762,WET,140.86151123046875,Csa,ameriflux,15.891933542058805,0.20396713988619103,6.7140278816223145,1048.933863677512,0,290.8030006056834,670.9616092508841,1923.88639152907,6.615772146511579,2.8673568874932394,3.607025586024891,1.56332918190152,0,0,380.15860864520073
US-EML,1.3583333338300387,OSH,179.97842407226562,ET,ameriflux,0.09100942665905548,1.2682792716156202,6.006224632263184,272.4248053854793,0,620.5347698445008,782.0585163980227,751.0491227512853,1.2103256082483338,0.9603490109799464,0.43901618188735175,0.3483432501191903,0,0,161.5237465535219
US-FPe,0.30000001192092896,GRA,142.2996063232422,BSk,plumber,7.422961303593455,0.609445669851703,4.430841445922852,309.2277920007573,331.5197933574347,394.6657643199128,714.6698735918478,694.1967395635027,1.7589484630361618,0.9713530193662011,0.7835181562647522,0.43268620019844173,0.8400013969509337,0.46387822630784015,320.0041092719351
US-Fcr,1.75,OSH,215.51193237304688,Dwc,ameriflux,-2.0720793765375647,0.7025784148178692,5.83192253112793,239.53575006982513,241.8083320510813,253.4157514630209,408.7862517314355,499.5327501690787,1.9711985039808066,1.2219900939752295,0.9452283399391566,0.5859682145748761,0.9541961407492328,0.5915275551144137,155.37050026841462
US-Fmf,15.01866664759318,ENF,331.1567687988281,Csb,ameriflux,11.421460443042092,0.5052709347688249,5.634499549865723,495.9795745979205,754.3471558686997,587.5863349563475,800.9786151947176,1596.4580471477575,2.716976131288622,1.9931344193997729,0.844096509893763,0.6192169992919824,1.2838064995584708,0.9417818922485443,213.3922802383701
US-Fuf,15.01866664759318,ENF,332.4958190917969,Csb,ameriflux,10.85357190072828,0.5422274333634399,5.555109977722168,457.60947397979015,652.9970009011465,619.8301656764215,831.7228313209083,1488.5219202994265,2.401499640913734,1.7896850540166327,0.7382820316278094,0.5501946763359056,1.0535095531991896,0.7851137137405297,211.89266564448675
US-GLE,9.725,ENF,215.2929229736328,Dfc,ameriflux,1.1413898428602725,1.658192002537414,4.2034592628479,564.1172578112856,739.2413746590654,1350.919711252609,1689.4475067331732,1380.9476552348424,1.0222277784031966,0.8173960124426319,0.4175801515903717,0.3339063543336128,0.5472134046912536,0.43756397977023337,338.52779548056424
US-Goo,0.30000001192092896,GRA,218.48974609375,Cfa,plumber,18.737177053256296,1.7562769508245135,7.890556335449219,629.333598279552,811.4474039652179,1418.8194215597832,1797.4559737346694,1423.7003076013184,1.003440103770337,0.7920640774545487,0.4435614488471636,0.3501246247338967,0.5719173219895389,0.4514421581515739,378.6365521748861
US-HB1,2.596904761904762,WET,234.47149658203125,Cfa,ameriflux,23.32127878837172,0.8902524365526867,7.194637775421143,873.1384509719877,0,1258.9069995369532,1650.6035506214716,0,0,0,0.6935686681328664,0.5289813236153774,0,0,391.6965510845184
US-HWB,19.149629630424357,CVM,214.00485229492188,Dfb,ameriflux,12.13216375762176,0.9179928887538517,5.772336483001709,608.9333027882489,0,1119.7075129872617,1470.4616240090188,1520.6237764677692,1.3580544551415086,1.0341132006709497,0.5438324702883157,0.41411029900125707,0,0,350.7541110217571
US-Ha1,25.4,DBF,264.8782958984375,Dfb,ameriflux,9.164803342450528,0.7716479243072701,6.9653520584106445,436.5691439856646,0,600.8687832534798,936.8344876528272,1077.2133085623757,1.7927596483373098,1.149843780048339,0.7265631967462278,0.4660045608263823,0,0,335.9657043993473
US-Hn2,1.1833333240614996,GRA,148.46505737304688,Bsk,ameriflux,14.37111142291979,0.06766553671984997,7.333188533782959,237.32799035544983,321.5218167168836,50.83475095023291,257.4957853815414,770.8092876953591,15.163038537357632,2.993483122658576,4.6686171549811135,0.9216771839732903,6.324842960903903,1.2486488516325516,206.6610344313085
US-Hn3,1.35,OSH,148.46505737304688,Bsk,ameriflux,14.726440210645848,0.01704031724467555,6.4169745445251465,156.1087473068166,214.65006194118496,17.46500009620036,376.65093258344973,555.1474056104995,31.786281279853867,1.4739042375462659,8.938376550068226,0.4144653147041647,12.290298354357505,0.569891226523454,359.1859324872494
US-Ho1,20,ENF,227.1626434326172,Dfb,plumber,7.799433481099386,1.481980050583279,5.048520565032959,367.78373225470256,209.4414315601531,817.6298272272645,1138.0845716755289,1237.2792373029663,1.5132511022730315,1.0871593096824075,0.44981692204395957,0.32316028299482014,0.25615678952223175,0.18402976085670497,320.4547444482644
US-Ho2,12.444598754835717,ENF,227.1626434326172,Dfb,ameriflux,8.263506113951989,0.9985782046027136,4.711903095245361,404.8892327315819,0,807.53695748588,1131.7193539343511,1110.6866924072517,1.375400447138882,0.981415302783344,0.5013878671164862,0.3577646978679033,0,0,324.1823964484713
US-ICh,1.3583333338300387,OSH,163.27200317382812,ET,ameriflux,-6.336985694701234,1.5210269707792892,4.241943836212158,146.28851586534634,183.42293634154595,237.03373751675824,363.4681670843138,146.6773558170142,0.6188037085085584,0.40354938643908644,0.6171632671277597,0.4024795817439819,0.7738262842376098,0.5046464943902427,126.43442956755558
US-ICs,1.8565277797645992,WET,163.27200317382812,ET,ameriflux,-7.088999637987244,1.3020691840941916,5.199160099029541,143.57500285035067,149.65762428382456,223.82271878116256,441.02892614223487,186.06995103957857,0.8313273650361834,0.4218996533111067,0.6414675133614465,0.3255455466520732,0.6686435813968858,0.33933743437853087,217.2062073610723
US-ICt,1.3583333338300387,OSH,163.27200317382812,ET,ameriflux,-4.031429109262719,0.9893838687678852,4.874466419219971,179.27218477794588,230.9258263667988,308.42993572863867,556.9175762202633,433.7421386214587,1.4062906624053237,0.7788264496251269,0.581241196171283,0.3219007487510916,0.7487140501496937,0.4146499163019172,248.48764049162463
US-Jo1,1.35,OSH,129.5244598388672,Bwk,ameriflux,19.6546484678807,0.20771897328763472,6.052644729614258,285.25695427592603,420.718265233324,220.91618490626905,461.42339558358935,1137.366704793846,5.148408231277447,2.464909052466556,1.291245158868535,0.6182108601475328,1.9044248179997656,0.9117835577045608,240.5072106773203
US-Jo2,1.35,OSH,129.5244598388672,Bwk,ameriflux,19.539609677780753,0.22243170902528028,4.26084041595459,287.40243046135026,421.6139979890472,292.3985456645296,693.6240591823862,1638.4914631266704,5.603623846359757,2.362218324805591,0.9829133377123175,0.41434899302675243,1.4419155096372032,0.6078422344317574,401.2255135178566
US-KFS,0.4707806229810339,GRA,201.5957489013672,Cfa,ameriflux,14.454370469446214,0.6233345368945573,4.916028022766113,575.6516340079465,861.5511153868191,607.2111551405163,965.4550564482826,1141.2696109357005,1.8795267532125564,1.1821053743653327,0.9480254589109672,0.5962490228448899,1.418865757147438,0.8923782724348605,358.24390130776624
US-KLS,0.4707806229810339,GRA,180.57630920410156,Cfa,ameriflux,15.215348923889149,0.3791352200516332,7.590382099151611,611.5538010563794,786.3651929737736,365.5292534318221,728.8178760569942,1180.1323567111808,3.228557894153052,1.6192417824544323,1.6730639075114282,0.839103733795568,2.1513057726320803,1.0789598043726896,363.28862262517214
US-KS2,2,CSH,216.8016662597656,Cfa,plumber,22.292847246918775,0.767812583486659,8.15290355682373,907.3434922758264,1050.8375549107368,1146.409751523879,1540.5979980571537,2010.885026362364,1.7540718086961233,1.3052626505410811,0.7914652601914185,0.5889553883752129,0.9166334755212071,0.6820971831950624,394.18824653327465
US-Los,2,WET,240.2236328125,Dfb,plumber,6.798510014598412,1.21639718359462,6.651185512542725,326.5871252936772,473.05254185507835,765.6105591941014,1083.231619204561,908.2312115463958,1.1862835493053023,0.8384459938617085,0.42657082164259863,0.3014933459323287,0.617876198511452,0.43670488699586746,317.6210600104597
US-MMS,26,DBF,301.7260437011719,Cfa,ameriflux,13.139643062772144,0.5706825777073553,4.10130500793457,498.694661026787,628.5155810180878,549.29531954018,903.4654769022943,1029.172033890687,1.873622434562552,1.1391381964249503,0.9078807761264901,0.5519797643366051,1.1442216211567646,0.6956719399761402,354.1701573621143
US-MOz,24,DBF,282.50311279296875,Cfa,ameriflux,14.628430042184988,0.8268306255843358,4.453941822052002,590.4423328314695,898.0675929689888,908.520627622282,1266.8940667237844,1496.1296638819626,1.6467756684815522,1.1809429874046111,0.6498942510273374,0.46605501465356625,0.9884944443356778,0.7088734698169447,358.3734391015023
US-Me1,7.2,ENF,163.21633911132812,Csb,ameriflux,11.25442219955282,0.1789981174558513,3.8269259929656982,499.82947572589694,603.785706402488,155.062500185528,518.5208825536158,482.6231681519703,3.1124428380461104,0.9307690092926322,3.223406530449753,0.9639524511806211,3.8938215602100774,1.164438553427124,363.45838236808777
US-Me2,15.663333333333332,ENF,267.2327575683594,Csb,ameriflux,8.960775901756318,0.5110593657317366,3.829147100448608,512.2135708661845,663.7989561714411,489.3421679599191,845.8912728559501,1504.946704380891,3.0754486388431537,1.7791254652619806,1.0467390803486585,0.6055312157753059,1.356512885326922,0.7847331890897541,356.54910489603094
US-Me3,3.11,ENF,252.30335998535156,Csb,ameriflux,11.005801320015042,0.40619798365477405,5.411944389343262,364.92561755251086,0,379.5383342535104,742.2010313104397,1244.2050923123045,3.278206652720473,1.6763720876478978,0.9614987067650482,0.49168028897533794,0,0,362.6626970569293
US-Me4,20,ENF,265.85003662109375,Csb,plumber,9.71046738765714,0.9016826477266394,3.987421751022339,72.26871024174267,125.41147907597922,641.4684045070953,998.0008714551277,1638.0270444885216,2.5535584184340028,1.6413082306232945,0.11266137152503089,0.072413474084819,0.1955068686077305,0.12566269495649232,356.5324669480324
US-Me6,5.199999809265137,ENF,252.30335998535156,Csb,plumber,10.266700804912537,0.4237901414384095,12.541333198547363,379.5533527105015,43.363188692026064,416.7119983181096,775.6383866563178,1480.6869198094123,3.553262026976928,1.9089912841891084,0.9108289519918217,0.48934317749113676,0.1040603315168369,0.055906450013336065,358.9263883382082
US-Mpj,2.5,WSA,116.9391632080078,Bsk,ameriflux,12.6032470518039,0.29988681462764266,3.18030047416687,368.7353345423078,0,353.25107774370787,743.1434702873539,1657.6888149507877,4.6926645646456615,2.2306443926766972,1.0438335727027395,0.4961832395563236,0,0,389.892392543646
US-Myb,2.3953333333333333,WET,1060.3604736328125,Csa,ameriflux,17.066590151452857,0.22316476902083093,6.714857578277588,1090.7069665940974,0,267.84725285044436,648.5727131761225,1627.4653227600377,6.07609488408213,2.5093027962742753,4.072123029027691,1.6817034457906828,0,0,380.72546032567817
US-NC1,15.01866664759318,ENF,201.27224731445312,Cfa,ameriflux,17.819672013137335,1.06677988167609,4.933056831359863,682.7070743245631,657.5113542394208,1072.9962595318968,1277.9046859656985,1505.2373574878657,1.402835605544923,1.1778948571194685,0.636262305911858,0.5342394325822891,0.6127806582720665,0.5145230011755898,204.90842643380165
